nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
0.187
0.249
0.303
0.433
0.455
0.39
0.295
0.255
0.148
0.063
-0.014
-0.075
-0.101
-0.177
-0.289
-0.377
-0.463
-0.599
-0.72
-0.78
-0.875
-0.868
-0.828
-0.776
-0.695
-0.617
-0.516
-0.501
-0.447
-0.304
-0.215
-0.185
-0.099
-0.054
-0.085
-0.042
0.026
-0.018
0.039
0.233
0.271
0.306
0.313
0.308
0.337
0.265
0.2
0.238
0.116
0.141
0.229
0.247
0.235
0.27
0.235
0.203
0.129
0.084
0.149
0.205
0.33
0.489
0.536
0.48
0.386
0.34
0.183
0.142
0.101
0.156
0.188
0.164
0.207
0.296
0.358
0.3
0.268
0.298
0.296
0.346
0.435
0.571
0.711
0.733
0.751
1.001
1.042
0.764
0.572
0.578
0.482
0.237
0.155
0.093
0.043
-0.07
-0.066
-0.143
-0.151
-0.044
-0.013
0.02
-0.022
-0.138
-0.106
-0.239
-0.433
-0.55
-0.449
-0.414
-0.411
-0.461
-0.465
-0.633
-0.739
-0.764
-0.614
-0.606
-0.544
-0.531
-0.552
-0.446
-0.408
-0.26
-0.169
-0.004
0.097
0.071
-0.059
-0.09
-0.119
-0.017
0.007
0.046
-0.032
-0.061
-0.049
-0.02
0.14
0.381
0.482
0.496
0.426
0.343
0.336
0.144
0.028
0.017
-0.061
-0.08
-0.091
-0.075
-0.205
-0.298
-0.359
-0.406
-0.552
-0.639
-0.689
-0.746
-0.715
-0.663
-0.61
-0.334
-0.136
-0.005
0.196
0.36
0.48
0.591
0.64
0.696
0.612
0.624
0.549
0.317
0.153
-0.014
0.252
0.443
0.445
0.448
0.457
0.552
0.638
0.694
0.647
0.617
0.47
0.197
0.072
-0.093
-0.242
-0.328
-0.372
-0.514
-0.469
-0.492
-0.55
-0.536
-0.381
-0.298
-0.156
-0.052
0.074
0.099
0.115
-0.039
-0.15
-0.188
-0.173
-0.219
-0.262
-0.255
-0.204
-0.165
-0.099
-0.132
-0.162
-0.18
-0.276
-0.334
-0.367
-0.355
-0.411
-0.442
-0.405
-0.278
-0.045
0.077
0.108
0.069
0.033
-0.044
-0.061
-0.119
-0.167
-0.169
-0.152
-0.013
0.097
0.168
0.2
0.152
0.09
0.038
-0.022
-0.078
-0.386
-0.568
-0.72
-0.767
-0.723
-0.687
-0.606
-0.494
-0.428
-0.329
-0.189
-0.032
0.059
0.134
0.171
0.258
0.269
0.288
0.334
0.38
0.45
0.538
0.615
0.644
0.491
0.342
0.228
0.033
-0.257
-0.485
-0.533
-0.552
-0.566
-0.601
-0.555
-0.488
-0.554
-0.594
-0.497
-0.428
-0.443
-0.424
-0.333
-0.276
-0.213
-0.116
-0.045
-0.051
-0.005
0.023
-0.043
-0.156
-0.152
-0.085
-0.067
-0.026
0.007
0.071
0.171
0.265
0.423
0.476
0.559
0.625
0.759
0.766
0.801
0.824
0.826
0.818
0.795
0.847
0.775
0.683
0.606
0.57
0.48
0.333
0.15
0.036
-0.014
0.051
0.059
0.096
0.126
0.231
0.262
0.306
0.251
0.213
0.118
0.05
0.027
0.042
0.012
-0.013
-0.028
0.019
0.086
0.075
0.061
0.027
-0.102
-0.192
-0.299
-0.421
-0.529
-0.615
-0.627
-0.604
-0.602
-0.435
-0.277
-0.148
-0.026
0.117
0.22
0.261
0.284
0.325
0.299
0.282
0.198
0.147
0.142
0.144
0.132
0.083
0.061
0.037
0.125
0.22
0.298
0.3
0.315
0.229
0.168
0.134
0.042
-0.107
-0.167
-0.234
-0.249
-0.324
-0.363
-0.483
-0.614
-0.654
-0.665
-0.683
-0.66
-0.579
-0.475
-0.36
-0.233
0.001
0.091
0.185
0.27
0.266
0.282
0.272
0.321
0.311
0.32
0.315
0.351
0.362
0.435
0.413
0.322
0.172
0.052
-0.023
-0.117
-0.207
-0.256
-0.335
-0.387
-0.38
-0.332
-0.252
-0.258
-0.219
-0.177
-0.177
-0.185
-0.302
-0.329
-0.328
-0.383
-0.38
-0.342
-0.268
-0.213
-0.1
0.018
0.151
0.232
0.288
0.38
0.426
0.413
0.447
0.443
0.475
0.476
0.444
0.383
0.335
0.224
0.13
0.082
0.137
0.217
0.287
0.255
0.156
0.136
0.148
0.129
0.132
0.085
0.071
0.027
0.018
0.128
0.164
0.166
0.242
0.282
0.372
0.355
0.398
0.381
0.223
0.121
-0.024
-0.093
-0.187
-0.324
-0.39
-0.487
-0.594
-0.604
-0.504
-0.512
-0.57
-0.567
-0.579
-0.61
-0.595
-0.532
-0.505
-0.422
-0.281
-0.153
-0.035
0.051
0.167
0.181
0.131
0.066
0.072
0.025
0.01
-0.027
-0.044
-0.114
-0.112
-0.087
-0.091
-0.057
-0.023
-0.032
0.034
0.05
0.088
0.144
0.111
0.1
0.107
0.099
0.091
0.178
0.126
0.101
0.154
0.16
0.19
0.197
0.143
0.041
0.006
-0.043
-0.126
-0.188
-0.317
-0.38
-0.428
-0.424
-0.33
-0.264
-0.187
-0.089
-0.01
0.066
0.127
0.204
0.3
0.378
0.451
0.526
0.643
0.661
0.677
0.64
0.578
0.465
0.383
0.329
0.367
0.375
0.285
0.184
0.136
0.102
0.103
0.185
0.16
0.129
0.044
-0.061
-0.082
-0.077
-0.19
-0.242
-0.36
-0.463
-0.501
-0.521
-0.475
-0.383
-0.174
-0.029
0.031
-0.048
-0.137
-0.15
-0.165
-0.15
-0.22
-0.265
-0.299
-0.265
-0.244
-0.132
-0.108
-0.107
-0.092
-0.079
-0.05
-0.034
-0.073
-0.112
-0.112
-0.141
-0.012
0.039
0.175
0.295
0.304
0.181
0.098
0.134
0.087
0.061
-0.002
-0.005
0.019
0.051
0.13
0.075
0.088
0.1
0.108
0.11
0.087
0.003
-0.118
-0.152
-0.22
-0.281
-0.273
-0.312
-0.377
-0.401
-0.353
-0.286
-0.224
-0.168
-0.137
-0.052
-0.004
-0.001
-0.123
-0.201
-0.229
-0.227
-0.202
